Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
cf-redis,thor,0.19.1,https://github.com/erikhuda/thor,MIT
cf-redis,rack,1.0.0,https://github.com/rack/rack,MIT
cf-redis,capybara,2.4.4,https://github.com/jnicklas/capybara,MIT
cf-redis,fog-json,1.0.0,https://github.com/fog/fog-json,MIT
cf-redis,nokogiri,1.3,https://github.com/sparklemotion/nokogiri,MIT
cf-redis,cliver,0.3.2,https://github.com/yaauie/cliver,MIT
cf-redis,nokogiri,1.6.5,https://github.com/sparklemotion/nokogiri,MIT
cf-redis,log4r,1.1.9,https://github.com/colbygk/log4r,BSD
cf-redis,multi_xml,0.5.2,https://github.com/sferik/multi_xml,MIT
cf-redis,fog,1.23.0,https://github.com/fog/fog,MIT
cf-redis,mime-types,2.4.3,https://github.com/halostatue/mime-types,MIT
cf-redis,net-ssh,2.1.3,https://github.com/net-ssh/net-ssh,MIT
cf-redis,nokogiri,1.3,https://github.com/sparklemotion/nokogiri,MIT
cf-redis,rspec-core,3.1.7,https://github.com/rspec/rspec-core,MIT
