name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
vegas,0.1.2,0.1.2,https://github.com/quirkey/vegas/,MIT,No change,bosh,,
resque,1.25.2,1.25.2,https://github.com/resque/resque,MIT,No change,bosh,,
rack-protection,1.4.0,1.5.3,https://rubygems.org/gems/rack-protection/versions/1.4.0,N/A,Version Changed,bosh,https://github.com/rkh/rack-protection,https://github.com/rkh/rack-protection,MIT,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,bosh,,
method_source,0.8.1,None,https://rubygems.org/gems/method_source/versions/0.8.1,N/A,New in 1.5,bosh,Not Found Github Url,
peach,0.5.1,0.5.1,https://rubygems.org/gems/peach,MIT,No change,bosh,,
ast,1.1.0,2.0.0,https://rubygems.org/gems/ast/versions/1.1.0,N/A,Version Changed,bosh,Not Found Github Url,https://github.com/whitequark/ast,MIT,,
trollop,1.16.2,1.16.2,https://rubygems.org/gems/trollop,MIT,No change,bosh,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,bosh,,
thin,1.5.0,1.5.0,https://github.com/macournoyer/thin,Ruby License,No change,bosh,,
nats,0.5.0.beta.12,0.5.0.beta.12,https://github.com/derekcollison/ruby-nats,MIT,No change,bosh,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,bosh,,
logging,1.8.2,1.8.2,https://github.com/TwP/logging,MIT,No change,bosh,,
vegas,0.1.11,0.1.11,https://github.com/quirkey/vegas/,MIT,No change,bosh,,
machinist,1.0.6,1.0.6,https://github.com/notahat/machinist,MIT,No change,bosh,,
little-plugger,1.1.3,1.1.3,https://github.com/TwP/little-plugger,MIT,No change,bosh,,
little-plugger,1.1.3,1.1.3,https://github.com/TwP/little-plugger,MIT,No change,bosh,,
method_source,0.8.2,None,https://rubygems.org/gems/method_source/versions/0.8.2,N/A,New in 1.5,bosh,Not Found Github Url,
membrane,1.1.0,None,https://rubygems.org/gems/membrane/versions/1.1.0,N/A,New in 1.5,bosh,Not Found Github Url,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,bosh,,
simplecov,0.7.1,0.7.1,https://github.com/colszowka/simplecov/,MIT,No change,bosh,,
em-http-request,0.3.0,0.3.0,https://github.com/igrigorik/em-http-request,MIT,No change,bosh,,
json,1.5.1,1.5.1,https://github.com/flori/json,RUBY,No change,bosh,,
builder,3.1.4,3.1.4,https://github.com/jimweirich/builder,MIT,No change,bosh,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,bosh,,
builder,3.1.4,3.1.4,https://github.com/jimweirich/builder,MIT,No change,bosh,,
json,1.4.0,1.7.7,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,bosh,https://flori.github.com/json/,https://github.com/flori/json,RUBY,,
membrane,1.1.0,None,https://rubygems.org/gems/membrane,N/A,New in 1.5,bosh,Not Found Github Url,
