Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
cf-broker-registrar,rubyzip,0.9.9,https://github.com/rubyzip/rubyzip,Ruby License
cf-broker-registrar,atomic,1.1.15,https://github.com/headius/ruby-atomic,APACHE-2.0
cf-broker-registrar,safe_yaml,1.0.1,https://github.com/dtao/safe_yaml,MIT
cf-broker-registrar,i18n,0.6.9,https://github.com/svenfuchs/i18n,MIT
cf-broker-registrar,atomic,1.1.15,https://github.com/headius/ruby-atomic,APACHE-2.0
cf-broker-registrar,tzinfo,0.3.38,https://github.com/tzinfo/tzinfo,MIT
cf-broker-registrar,multi_json,1.10.1,https://github.com/intridea/multi_json,MIT
cf-broker-registrar,rspec-core,2.14.7,https://github.com/rspec/rspec-core,MIT
cf-broker-registrar,multipart-post,1.2.0,https://github.com/nicksieger/multipart-post,MIT
cf-broker-registrar,rspec-expectations,2.14.4,https://github.com/rspec/rspec-expectations,MIT
cf-broker-registrar,multi_json,1.10.1,https://github.com/intridea/multi_json,MIT
cf-broker-registrar,activemodel,4.0.3,https://rubygems.org/gems/activemodel,MIT
cf-broker-registrar,rspec-mocks,2.14.4,https://github.com/rspec/rspec-mocks,MIT
cf-broker-registrar,multipart-post,1.1,https://github.com/nicksieger/multipart-post,MIT
