Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
p-neo4j,net-scp,1.1.2,https://github.com/net-ssh/net-scp,MIT
p-neo4j,net-ssh,2.6.5,https://github.com/net-ssh/net-ssh,MIT
p-neo4j,net-ssh,2.9.1,https://github.com/net-ssh/net-ssh,MIT
p-neo4j,net-ssh-gateway,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT
p-neo4j,net-ssh,2.6.5,https://github.com/net-ssh/net-ssh,MIT
p-neo4j,netaddr,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY
p-neo4j,nokogiri,1.6.5,https://github.com/sparklemotion/nokogiri,MIT
p-neo4j,mini_portile,0.6.0,https://github.com/flavorjones/mini_portile,MIT
p-neo4j,open4,1.3.4,https://github.com/ahoward/open4,Ruby License
p-neo4j,pipeline,0.1.0,https://github.com/dtsato/pipeline,MIT
p-neo4j,prof,0.9.2,https://github.com/ruby-prof/ruby-prof,BSD
p-neo4j,poltergeist,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT
p-neo4j,capybara,2.1,https://github.com/jnicklas/capybara,MIT
p-neo4j,cliver,0.3.1,https://github.com/yaauie/cliver,MIT
p-neo4j,multi_json,1,https://github.com/intridea/multi_json,MIT
p-neo4j,websocket-driver,0.2.0,https://github.com/faye/websocket-driver-ruby,MIT
p-neo4j,prof,0.17.6,https://github.com/ruby-prof/ruby-prof,BSD
p-neo4j,ci_reporter,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT
p-neo4j,poltergeist,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT
p-neo4j,rspec,3.1,https://github.com/rspec/rspec,MIT
p-neo4j,rspec_junit_formatter,0.2.0,https://github.com/sj26/rspec_junit_formatter,MIT
p-neo4j,rubyzip,1.1,https://github.com/rubyzip/rubyzip,Ruby License
p-neo4j,progressbar,0.9.2,https://github.com/peleteiro/progressbar,RUBY
p-neo4j,rack,1.5.2,https://github.com/rack/rack,MIT
p-neo4j,rack-test,0.6.2,https://github.com/brynary/rack-test,MIT
p-neo4j,rack,1,https://github.com/rack/rack,MIT
p-neo4j,rake,10.3.2,https://github.com/ruby/rake,MIT
p-neo4j,rspec,3.1.0,https://github.com/rspec/rspec,MIT
p-neo4j,rspec-core,3.1.0,https://github.com/rspec/rspec-core,MIT
p-neo4j,rspec-expectations,3.1.0,https://github.com/rspec/rspec-expectations,MIT
p-neo4j,rspec-mocks,3.1.0,https://github.com/rspec/rspec-mocks,MIT
p-neo4j,rspec-core,3.1.7,https://github.com/rspec/rspec-core,MIT
p-neo4j,rspec-support,3.1.0,https://github.com/rspec/rspec-support,MIT
p-neo4j,rspec-expectations,3.1.2,https://github.com/rspec/rspec-expectations,MIT
p-neo4j,diff-lcs,1.2.0,https://github.com/halostatue/diff-lcs,MIT
p-neo4j,rspec-support,3.1.0,https://github.com/rspec/rspec-support,MIT
p-neo4j,rspec-mocks,3.1.3,https://github.com/rspec/rspec-mocks,MIT
p-neo4j,rspec-support,3.1.0,https://github.com/rspec/rspec-support,MIT
p-neo4j,rspec-support,3.1.2,https://github.com/rspec/rspec-support,MIT
p-neo4j,rspec_junit_formatter,0.2.0,https://github.com/sj26/rspec_junit_formatter,MIT
p-neo4j,builder,4,https://github.com/jimweirich/builder,MIT
p-neo4j,rspec,2,https://github.com/rspec/rspec,MIT
p-neo4j,rspec-core,2.12.0,https://github.com/rspec/rspec-core,MIT
p-neo4j,log4r,1.1.9,https://github.com/colbygk/log4r,BSD
p-neo4j,ruby-hmac,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT
