Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
cf-release,openjdk-1.7.0_25.tar.gz,1.7.0_25,http://download.run.pivotal.io/openjdk/lucid/x86_64/openjdk-1.7.0_25.tar.gz,GPL2.0
cf-release,openjdk-1.7.0_51.tar.gz,1.7.0_51,http://download.run.pivotal.io/openjdk/lucid/x86_64/openjdk-1.7.0_51.tar.gz,GPL2.0
cf-release,openjdk-1.7.0-u40-unofficial-linux-amd64.tgz,1.7.0-u40-unofficial-linux-amd64,http://build.mygrid.org.uk/openjdk/1.7.0-u40-unofficial/openjdk-1.7.0-u40-unofficial-linux-amd64-image.tar.gz,GPL2.0
cf-release,openjdk-1.7.0-u40-unofficial-macosx-x86_64-bundle.tgz,1.7.0-u40-unofficial-macosx-x84_64-bundle,http://build.mygrid.org.uk/openjdk/1.7.0-u40-unofficial/openjdk-1.7.0-u40-unofficial-macosx-x86_64-bundle.tar.gz,GPL2.0
cf-release,openjdk-1.8.0_M7.tar.gz,1.8.0_M7,http://download.run.pivotal.io/openjdk/lucid/x86_64/openjdk-1.7.0-u40-unofficial-macosx-x86_64-bundle.tgz,GPL2.0
cf-release,pcre-8.36.tar.gz,8.36,http://ftp.cs.stanford.edu/pub/exim/pcre/pcre-8.36.tar.gz,BSD
cf-release,pcre-8.36.tar.gz,8.36,http://ftp.cs.stanford.edu/pub/exim/pcre/pcre-8.36.tar.gz,BSD
cf-release,php_buildpack-offline-v1.0.2.zip,v1.0.2,https://github.com/cloudfoundry/php-buildpack-legacy/releases/download/v1.0.2/php_buildpack-offline-v1.0.2.zip,MIT
cf-release,play-jpa-plugin-0.6.6.jar,ignore ,removed,removed
cf-release,postgres-9.0.3-1.amd64.tar.gz,9.0.3,https://ftp.postgresql.org/pub/source/v9.0.3/postgresql-9.0.3.tar.gz,BSD
cf-release,postgres-9.0.3-1.i386.tar.gz,9.0.3,https://ftp.postgresql.org/pub/source/v9.0.3/postgresql-9.0.3.tar.gz,BSD
cf-release,postgresql-9.0-801.jdbc4.jar,9.0-801.jdbc4,http://grepcode.com/snapshot/repo1.maven.org/maven2/postgresql/postgresql/9.0-801.jdbc4/,BSD
cf-release,postgresql-9.0.3.tar.gz,9.0.3,https://ftp.postgresql.org/pub/source/v9.0.3/postgresql-9.0.3.tar.gz,BSD
