Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
cf-mongodb,mini_portile,0.6.0,https://github.com/flavorjones/mini_portile,MIT
cf-mongodb,inflecto,0.0.2,https://github.com/mbj/inflecto,MIT
cf-mongodb,httmultiparty,0.3.16,https://github.com/jwagener/httmultiparty,MIT
cf-mongodb,formatador,0.2.5,https://github.com/geemus/formatador,MIT
cf-mongodb,net-ssh,2.9.1,https://github.com/net-ssh/net-ssh,MIT
cf-mongodb,progressbar,0.9.2,https://github.com/peleteiro/progressbar,Ruby License
cf-mongodb,multipart-post,2.0.0,https://github.com/nicksieger/multipart-post,MIT
cf-mongodb,faraday,0.9.0,https://github.com/lostisland/faraday,MIT
cf-mongodb,progressbar,0.9.2,https://github.com/peleteiro/progressbar,Ruby License
cf-mongodb,fog-core,1.24.0,https://github.com/fog/fog-core,MIT
cf-mongodb,json_pure,1.7,https://github.com/flori/json,Ruby License
cf-mongodb,formatador,0.2.5,https://github.com/geemus/formatador,MIT
cf-mongodb,fog-softlayer,0.3.23,https://github.com/fog/fog-softlayer,MIT
cf-mongodb,log4r,1.1.9,https://github.com/colbygk/log4r,BSD
cf-mongodb,net-scp,1.1.0,https://github.com/net-ssh/net-scp,MIT
cf-mongodb,excon,0.38,https://github.com/excon/excon,MIT
cf-mongodb,net-ssh,2.1.3,https://github.com/net-ssh/net-ssh,MIT
cf-mongodb,rspec_junit_formatter,0.2.0,https://github.com/sj26/rspec_junit_formatter,MIT
cf-mongodb,net-scp,1.1.0,https://github.com/net-ssh/net-scp,MIT
cf-mongodb,websocket-driver,0.4.0,https://github.com/faye/websocket-driver-ruby,MIT
cf-mongodb,aws-sdk,1.44.0,https://github.com/aws/aws-sdk-core-ruby,APACHE 2.0
cf-mongodb,excon,0.38,https://github.com/excon/excon,MIT
cf-mongodb,highline,1.6.2,https://github.com/JEG2/highline,GPL-2
cf-mongodb,net-ssh,2.2.1,https://github.com/net-ssh/net-ssh,MIT
cf-mongodb,nokogiri,1.3,https://github.com/sparklemotion/nokogiri,MIT
cf-mongodb,net-ssh,2.1.3,https://github.com/net-ssh/net-ssh,MIT
cf-mongodb,nokogiri,1.4.4,https://github.com/sparklemotion/nokogiri,MIT
cf-mongodb,highline,1.6.21,https://github.com/JEG2/highline,GPL-2
cf-mongodb,multi_json,1.1,https://github.com/intridea/multi_json,MIT
cf-mongodb,httparty,0.13.3,https://github.com/jnunemaker/httparty,MIT
cf-mongodb,ci_reporter,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT
cf-mongodb,nokogiri,1.3.3,https://github.com/sparklemotion/nokogiri,MIT
cf-mongodb,json,1.4,https://github.com/flori/json,Ruby License
