Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
p-redis,ruby-hmac,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT
p-redis,ruby-hmac,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT
p-redis,rubyzip,1.1.6,https://github.com/rubyzip/rubyzip,Ruby License
p-redis,slop,3.6.0,https://github.com/leejarvis/slop,MIT
p-redis,httparty,0,https://github.com/jnunemaker/httparty,MIT
p-redis,httmultiparty,0.3,https://github.com/jwagener/httmultiparty,MIT
p-redis,terminal-table,1.4.5,https://github.com/tj/terminal-table,MIT
p-redis,thor,0.19.1,https://github.com/erikhuda/thor,MIT
p-redis,websocket-driver,0.5.0,https://github.com/faye/websocket-driver-ruby,MIT
p-redis,websocket-extensions,0.1.0,https://github.com/faye/websocket-extensions-ruby,MIT
p-redis,websocket-extensions,0.1.1,https://github.com/faye/websocket-extensions-ruby,MIT
p-redis,xpath,2.0.0,https://github.com/jnicklas/xpath,MIT
p-redis,nokogiri,1.3,https://github.com/sparklemotion/nokogiri,MIT
p-redis,rack,1.5.2,https://github.com/rack/rack,MIT
p-redis,rack-protection,1.5.3,https://github.com/rack/rack-protection,MIT
p-redis,redis,3.1.0,https://github.com/redis/redis-rb,MIT
p-redis,sinatra,1.4.5,https://github.com/sinatra/sinatra,MIT
p-redis,rack,1.4,https://github.com/rack/rack,MIT
p-redis,rack-protection,1.4,https://github.com/rack/rack-protection,MIT
p-redis,tilt,1.3.4,https://github.com/rtomayko/tilt,MIT
p-redis,tilt,1.4.1,https://github.com/rtomayko/tilt,MIT
